API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location,Geog. Proj.
490252245300,U.S. DOE,NPR-3,12-10,953054.4,802004.2,PA,,210,5198,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5198,,1983-09-27,,12-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2999"
490252245400,U.S. DOE,NPR-3,1-10,955115.2,803872.4,PA,,260,5148,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,1984-10-21,,1-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3000"
490252245500,U.S. DOE,NPR-3,4-10,954581.9,803524.5,PA,,240,5145,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,1983-10-13,,4-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3001"
490252245600,U.S. DOE,NPR-3,14-10,952857,801828,PA,,240,5178,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1983-09-23,,14-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3002"
490252245700,U.S. DOE,NPR-3,8-10,953945.7,802970.3,PA,,320,5182,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5182,,1983-10-05,,8-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3003"
490252245800,U.S. DOE,NPR-3,19-10,952342,801220.4,PA,,260,5206,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5206,,1983-09-14,,19-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3004"
490252245900,U.S. DOE,NPR-3,16-10,952726.9,801268.2,PA,,240,5187,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,1983-09-21,,16-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3005"
490252246000,U.S. DOE,NPR-3,18-10,952565.1,800907.3,PA,,180,5205,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5205,,1983-09-15,,18-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3006"
490252246100,U.S. DOE,NPR-3,21-10,952260.5,800576,PA,,2160,5264,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5253,2160,1983-09-13,,21-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3007"
490252246200,U.S. DOE,NPR-3,17-10,952683.8,801530.5,PA,,240,5204,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5204,,1983-09-19,,17-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3008"
490252246300,U.S. DOE,NPR-3,31-10,952547.1,800888.2,PA,,260,5208,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1983-10-20,10/21/83,31-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3009"
490252246400,U.S. DOE,NPR-3,29-10,952587.3,800910,PA,,200,5206,GR,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5206,,1983-09-26,,29-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3010"
490252246500,U.S. DOE,NPR-3,13-10,953106.6,801806.5,PA,,220,5195,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,0,1983-09-23,,13-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3011"
490252247100,U.S. DOE,NPR-3,87-1-SX-10,952285.7,803996.3,PR,O,2156,5249,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5239,,1992-01-02,,87-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3012"
490252247200,U.S. DOE,NPR-3,18-1-SX-2,956864.8,804617.7,PR,,680,5158,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,1991-12-21,,18-1-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 ,"All Coordinates in Wyoming East Central State Plane, NAD 3013"
490252247400,U.S. DOE,NPR-3,65-1-SX-3,958236.2,802613.9,PR,O,510,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,1991-12-12,,65-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3014"
490252247500,U.S. DOE,NPR-3,88-1-SX-10,951651.5,803412.8,PR,O,600,5253,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1994-08-30,,88-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 3015"
490252247600,U.S. DOE,NPR-3,21-1-ShX-2,961318.3,804640.6,PR,,830,5120,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,1991-11-10,,21-1-ShX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 ,"All Coordinates in Wyoming East Central State Plane, NAD 3016"
490252247700,U.S. DOE,NPR-3,42-1-SX-14,949851.3,806105.1,PR,O,2433,5213,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5201,796,1992-01-10,1/13/92,42-1-SX-14,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 14 ,"All Coordinates in Wyoming East Central State Plane, NAD 3017"
490252247800,U.S. DOE,NPR-3,26-1-SX-35,962732.5,804591.6,PR,O,2650,5108,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5098,,1991-11-18,,26-1-SX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 3018"
490252247900,U.S. DOE,NPR-3,26-StX-14,947412.9,805068.9,PR,O,817,5231,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,,,1994-11-07,,26-STX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 3019"
490252248000,U.S. DOE,NPR-3,77-1-ShX-34,962631.4,803174.4,PR,O,810,5108,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5098,,1991-12-06,,77-1-SHX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 3020"
490252248100,U.S. DOE,NPR-3,38-1-ShX-35,961980.6,805825.4,PR,O,2690,5129,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119,,1991-11-14,,38-1-SHX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 3021"
490252248200,U.S. DOE,NPR-3,66-1-SX-2,958197.2,807244.1,PR,O,2800,5189,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5179,,1991-12-03,,66-1-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 ,"All Coordinates in Wyoming East Central State Plane, NAD 3022"
490252248300,U.S. DOE,NPR-3,33-1-ShX-2,959493.7,805831.1,PR,,892,5143,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5133,,1991-11-24,,33-1-ShX-2,CONGRESS,TWP:      - Range:      - Sec.   ,"All Coordinates in Wyoming East Central State Plane, NAD 3023"
490252248400,U.S. DOE,NPR-3,14-1-StX-35,964049.7,803941.4,PR,O,2600,5109,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5099,,1991-11-07,,14-1-STX-35,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 35 ,"All Coordinates in Wyoming East Central State Plane, NAD 3024"
490252248500,U.S. DOE,NPR-3,68-1-SX-2,956391.9,807294.6,PR,O,2714,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,1992-01-24,,68-1-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 ,"All Coordinates in Wyoming East Central State Plane, NAD 3025"
490252248600,F D SERV INC,NPR-3,77-1-SX-27,967404.4,803078.3,PR,O,2622,5087.2,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5077,980,1991-11-02,11/6/90,77-1-SX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 3026"
490252248700,U.S. DOE,NPR-3,53-1-StX-34,964603.5,801905.6,PR,O,760,5077,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5067,,1991-10-28,,53-1-STX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 3027"
490252249300,U.S. DOE,NPR-3,77-1-SX-3,957391.9,802816.1,PR,O,545,5171,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,1991-12-18,,77-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3028"
490252249400,U.S. DOE,NPR-3,85-1-SX-3,958206.1,803732.8,PR,O,642,5166,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1991-12-28,,85-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3029"
490252249600,U.S. DOE,NPR-3,63-1-SX-14,949146.9,807366.4,PR,O,1160,5270,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5260,,1992-01-14,,63-1-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 3030"
490252249700,U.S. DOE,NPR-3,31-1-ShX-14,950919.9,805552.6,PA,O,2402,5210,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5210,2402,1992-01-06,1/10/92,31-1-SHX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 3031"
490252249800,U.S. DOE,NPR-3,86-1-SX-3,957799.2,803353.3,PA,O,562,5173,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,1992-02-07,,86-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3032"
490252249900,U.S. DOE,NPR-3,84-1-SX-3,958865.9,803368.6,PR,O,2278,5157,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,1992-01-17,,84-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3033"
490252250100,U.S. DOE,NPR-3,15-1-StX-35,963370.1,803986,PR,O,2500,5095,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5084,,1992-02-01,,15-1-STX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 3034"
490252250200,U.S. DOE,NPR-3,72-1-StX-34,965912.2,802602.3,PR,O,2401,5079,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5069,,1992-01-30,,72-1-STX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 3035"
490252250300,U.S. DOE,NPR-3,78-1-StX-34,961481.9,803136.1,PR,O,693,5087,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5077,,1992-01-27,,78-1-STX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34,"All Coordinates in Wyoming East Central State Plane, NAD 3036"
490252250400,U.S. DOE,NPR-3,67-2-SX-3,957387,802157.5,PR,O,487,5175,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5165,,1992-02-11,,67-2-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3037"
490252250500,U.S. DOE,NPR-3,72-2-SX-3,960552.4,802660.9,PR,O,601,5146,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5141,,1992-04-15,,72-2-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3038"
490252250600,U.S. DOE,NPR-3,82-1-SX-3,960024,803366,PR,O,640,5125,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,,1992-04-13,,82-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3039"
490252250700,U.S. DOE,NPR-3,62-2-SX-3,960305.6,802038.3,PR,O,560,5135,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5130,,1992-04-17,,62-2-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3040"
490252250800,U.S. DOE,NPR-3,62-1-SX-3,960173.2,802426.1,PR,O,609,5164,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5159,,1992-05-06,,62-1-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3041"
490252250900,U.S. DOE,NPR-3,72-5-SX-3,960284.8,803246.4,PR,O,605,5137,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5132,,1992-04-14,,72-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3042"
490252251000,U.S. DOE,NPR-3,73-3-SX-3,959962.4,802850.5,PR,O,601,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,1992-04-21,,73-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3043"
490252251100,U.S. DOE,NPR-3,73-2-SX-3,959856.8,803146.1,PR,O,605,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5131,,1992-04-12,,73-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3044"
490252251200,U.S. DOE,NPR-3,73-1-SX-3,959630.7,802700.7,PR,O,564,5169,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5164,,1992-04-22,,73-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3045"
490252251300,U.S. DOE,NPR-3,63-1-SX-3,959824.8,802222.7,PR,O,608,5181,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5176,,1992-04-19,,63-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3046"
490252251400,U.S. DOE,NPR-3,52-1-SX-3,960405.3,801737.1,PR,O,515,5120,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5115,,1992-04-20,,52-1-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3047"
490252251500,U.S. DOE,NPR-3,52-2-SX-3,960122.8,801712.4,PR,O,526,5133,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5128,,1992-04-18,,52-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3048"
490252251600,U.S. DOE,NPR-3,62-3-SX-3,960564.6,802298.4,PR,O,590,5140,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5135,,1992-04-16,,62-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3049"
490252251700,U.S. DOE,NPR-3,73-4-SX-3,959816.2,802788.5,PA,I,600,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,1992-05-01,,73-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3050"
490252251800,U.S. DOE,NPR-3,72-3-SX-3,960155.5,803095.6,PA,I,633,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,1992-05-04,,72-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3051"
490252251900,U.S. DOE,NPR-3,63-2-SX-3,960022.4,802373.9,PA,I,630,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,1992-04-29,,63-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3052"
490252252000,U.S. DOE,NPR-3,52-3-SX-3,960191.1,801924.7,PA,I,565,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,1992-04-26,,52-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3053"
490252252100,U.S. DOE,NPR-3,62-4-SX-3,960353.6,802604.7,PA,I,566,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1992-05-02,,62-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3054"
490252252200,U.S. DOE,NPR-3,73-5-SX-3,959782.7,802798.8,PA,I,603,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5147,,1992-04-30,,73-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3055"
490252252300,U.S. DOE,NPR-3,72-4-SX-3,960166.1,803069.7,PA,I,630,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,,1992-05-05,,72-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3056"
490252252400,U.S. DOE,NPR-3,63-3-SX-3,959963.4,802376.6,PA,I,630,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,1992-04-29,,63-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3057"
490252252500,U.S. DOE,NPR-3,52-4-SX-3,960189,801894.3,PA,I,525,5150,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5145,,1992-04-27,,52-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3058"
490252252600,U.S. DOE,NPR-3,62-5-SX-3,960334.4,802591.2,PA,I,565,5161,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1992-05-03,,62-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3059"
490252252700,U.S. DOE,NPR-3,65-1-SX-10,953457.7,802255.4,PR,O,450,5202,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5192,,1992-04-07,,65-1-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 3060"
490252252800,U.S. DOE,NPR-3,64-5-SX-10,953648.5,802419.8,PA,O,475,5199,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5189,,1992-04-09,,64-5-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 3061"
490252252900,U.S. DOE,NPR-3,63-3-SX-10,954245.7,802106,PR,O,480,5199,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5189,,1992-04-24,,63-3-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 3062"
490252254100,U.S. DOE,NPR-3,88-7-SX-3,956312.8,803355.1,PA,I,525,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5155,,1992-11-30,,88-7-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3063"
490252254200,U.S. DOE,NPR-3,88-6-SX-3,956657.5,803732.3,PA,I,525,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,1992-11-29,,88-6-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3064"
490252254300,U.S. DOE,NPR-3,87-3-SX-3,957345.6,803542.1,PA,I,530,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,,1992-11-21,,87-3-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3065"
490252254400,U.S. DOE,NPR-3,77-5-SX-3,957072.4,803247.2,PA,I,510,5147,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5137,,1992-11-24,,77-5-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3066"
490252254500,U.S. DOE,NPR-3,78-3-SX-3,956814.4,803275,PA,I,488,5130,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,,1992-12-03,,78-3-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 3067"
490252254600,U.S. DOE,NPR-3,88-10-SX-3,956850.8,803701.2,PR,O,566,5136,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,1992-10-19,,88-10-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3068"
490252254700,U.S. DOE,NPR-3,87-2-SX-3,956985.6,803593.1,PR,O,533,5134,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5124,,1992-10-19,,87-2-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3069"
490252254800,U.S. DOE,NPR-3,87-5-SX-3,957265.7,803847.4,PR,O,568,5129,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5119,,1992-10-30,,87-5-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3070"
490252254900,U.S. DOE,NPR-3,88-3-SX-3,956502.4,803820.2,PR,O,568,5141,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5131,,1992-10-29,,88-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3071"
490252255000,U.S. DOE,NPR-3,88-4-SX-3,956300.6,803594.9,PR,O,570,5139,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5129,,1992-10-15,,88-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3072"
490252255100,U.S. DOE,NPR-3,77-4-SX-3,957269.9,803161.6,PR,O,565,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5160,,1992-10-27,,77-4-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3073"
490252255200,U.S. DOE,NPR-3,77-3-SX-3,957389.1,803250.4,PR,O,562,5171,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,1992-10-26,,77-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3074"
490252255300,U.S. DOE,NPR-3,86-3-SX-3,957587.1,803432.8,PR,O,565,5167,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,1992-10-23,,86-3-SX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 3075"
