WLBR_ID,Company,Field_Name,Lat,Lon,Yr,OEB,Oil_BBLS,Gas_OEB,Gas_KCF,Days_Tot,Water_Tot,FM AGE,Formation,Oil_Gravity,,,,,,
2520122,FDL OPERATING LLC,SALT CREEK,43.430337,-106.267892,2000,100,96,4,25,214,106737,Cret. Upr,WALL CREEK-2,,,,,,,
2520124,FDL OPERATING LLC,SALT CREEK,43.397890,-106.259428,2000,4606,4213,393,2360,366,376673,Cret. Upr,WALL CREEK-2,,,,,,,
2520125,FDL OPERATING LLC,SALT CREEK,43.390429,-106.259267,2000,2961,2709,252,1513,366,466580,Cret. Upr,WALL CREEK-2,,,,,,,
2520144,RELIABLE OIL & GAS INC,SMOKY GAP,43.408278,-106.407347,2000,111,111,0,0,54,0,Cret. Upr,NIOBRARA,,,,,,,
2520148,FDL OPERATING LLC,SALT CREEK,43.384206,-106.316710,2000,1732,1623,109,654,366,85318,Cret. Upr,WALL CREEK-2,,,,,,,
2520151,FOSSIL ENERGY INC,SALT CREEK WEST,43.397662,-106.370620,2000,88,88,0,0,168,92,UNKN,FISH TOOTH,2.9,,,,,,
2520156,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.835959,-106.865738,2000,1470,0,1470,8819,366,0,Cret. Upr,CODY,42.1,,,,,,
2520159,FDL OPERATING LLC,SALT CREEK,43.412044,-106.296174,2000,478,448,30,180,366,80950,Cret. Upr,WALL CREEK,,,,,,,
2520164,FDL OPERATING LLC,SALT CREEK,43.415741,-106.294711,2000,1486,1396,90,539,366,152477,Cret. Upr,WALL CREEK,,,,,,,
2520166,FDL OPERATING LLC,SALT CREEK,43.413950,-106.284430,2000,2110,2013,97,580,366,215219,Cret. Upr,WALL CREEK,,,,,,,
2520175,EVEREST OIL & GAS LLC,HORSE RANCH,43.118466,-106.569202,2000,1408,1408,0,0,366,256692,Penn,TENSLEEP,2.0,,,,,,
2520197,FDL OPERATING LLC,SALT CREEK,43.402649,-106.315655,2000,2220,2085,135,811,366,299480,Cret. Upr,WALL CREEK-2,,,,,,,
2520198,FDL OPERATING LLC,SALT CREEK,43.363630,-106.251539,2000,1002,1002,0,0,363,32770,Cret. Upr,WALL CREEK,12.0,,,,,,
2520199,FDL OPERATING LLC,SALT CREEK,43.360173,-106.246516,2000,547,547,0,0,355,70388,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2520206,AETHON ENERGY OPERATING LLC,FRENCHIE DRAW,43.167839,-107.481726,2000,6245,2822,3423,20536,200,10721,Paleocene,FORT UNION,44.9,,,,,,
2520220,FDL OPERATING LLC,SALT CREEK,43.416734,-106.318598,2000,1760,1653,107,644,366,141932,Cret. Upr,WALL CREEK-2,,,,,,,
2520221,FDL OPERATING LLC,SALT CREEK,43.388255,-106.318210,2000,0,0,0,0,297,0,Cret. Upr,WALL CREEK-2,,,,,,,
2520223,FDL OPERATING LLC,SALT CREEK,43.375548,-106.315308,2000,3539,3316,223,1336,366,121180,Cret. Upr,WALL CREEK-2,,,,,,,
2520226,FDL OPERATING LLC,SALT CREEK,43.447925,-106.299621,2000,1856,1744,112,671,366,241401,Cret. Upr,WALL CREEK-2,,,,,,,
2520234,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.835444,-106.874076,2000,1864,144,1720,10317,366,0,Cret. Upr,CODY,42.1,,,,,,
2520241,FDL OPERATING LLC,SALT CREEK,43.445629,-106.293390,2000,3632,3411,221,1326,366,295404,Cret. Upr,WALL CREEK-2,,,,,,,
2520242,TEREX ENERGY CORPORATION,COLE CREEK,43.001117,-106.100197,2000,658,658,0,0,225,0,Cret. Lwr,DAKOTA,24.7,,,,,,
2520246,FDL OPERATING LLC,SALT CREEK,43.346480,-106.268297,2000,2311,2311,0,0,364,27607,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2520248,FDL OPERATING LLC,SALT CREEK,43.351116,-106.285925,2000,1209,1209,0,0,366,5285,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2520260,AETHON ENERGY OPERATING LLC,FRENCHIE DRAW,43.196866,-107.501429,2000,1464,0,1464,8782,259,11274,Paleocene,FORT UNION,,,,,,,
2520265,FDL OPERATING LLC,SALT CREEK,43.365835,-106.246626,2000,853,853,0,0,366,26524,Cret. Upr,WALL CREEK,12.0,,,,,,
2520268,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.831866,-106.869965,2000,4349,0,4349,26094,366,0,Cret. Upr,CODY,42.1,,,,,,
2520273,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.829385,-106.866601,2000,1048,0,1048,6290,345,0,Cret. Upr,CODY,42.1,,,,,,
2520276,RELIABLE OIL & GAS INC,SMOKY GAP,43.397817,-106.449576,2000,35,35,0,0,721,0,Cret. Upr,NIOBRARA,5.7,,,,,,
2520294,RELIABLE OIL & GAS INC,SMOKY GAP,43.389133,-106.449314,2000,676,676,0,0,170,0,Cret. Upr,NIOBRARA,33.6,,,,,,
2520299,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.835347,-106.884538,2000,3661,0,3661,21968,366,0,Cret. Upr,CODY,42.1,,,,,,
2520309,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.827610,-106.884440,2000,4190,2154,2036,12215,366,0,Cret. Upr,CODY,42.1,,,,,,
2520322,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.824617,-106.880447,2000,2962,2031,931,5585,365,273,Cret. Upr,CODY,42.1,,,,,,
2520323,FDL OPERATING LLC,SALT CREEK,43.415655,-106.306809,2000,11550,10849,701,4204,366,4386283,Cret. Upr,WALL CREEK,,,,,,,
2520324,FDL OPERATING LLC,SALT CREEK,43.410280,-106.289910,2000,1303,1222,81,487,366,157076,Cret. Upr,WALL CREEK,,,,,,,
2520326,FDL OPERATING LLC,SALT CREEK,43.419350,-106.292750,2000,1967,1848,119,716,366,162788,Cret. Upr,WALL CREEK,,,,,,,
2520328,FDL OPERATING LLC,SALT CREEK,43.417750,-106.302871,2000,1443,1355,88,526,366,131622,Cret. Upr,WALL CREEK,,,,,,,
2520343,SUNSHINE VALLEY PETROLEUM,TWENTY MILE HILL,43.136109,-106.265618,2000,813,813,0,0,361,0,Cret. Upr,FRONTIER,38.0,,,,,,
2520349,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.839144,-106.879557,2000,2262,307,1955,11732,357,61,Cret. Upr,CODY,42.1,,,,,,
2520349,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.839144,-106.879557,2000,1554,1554,0,0,349,0,Cret. Upr,PARKMAN,42.1,,,,,,
2520378,FDL OPERATING LLC,SALT CREEK,43.420160,-106.303452,2000,36,34,2,14,214,0,Cret. Upr,WALL CREEK,,,,,,,
2520381,FDL OPERATING LLC,SALT CREEK,43.420221,-106.296926,2000,1164,1094,70,420,366,138117,Cret. Upr,WALL CREEK,,,,,,,
2520384,FDL OPERATING LLC,SALT CREEK,43.415840,-106.291160,2000,918,860,58,345,366,143043,Cret. Upr,WALL CREEK,,,,,,,
2520392,FDL OPERATING LLC,SALT CREEK,43.416491,-106.298145,2000,687,646,41,248,366,91190,Cret. Upr,WALL CREEK,,,,,,,
2520397,FDL OPERATING LLC,SALT CREEK,43.412117,-106.286031,2000,1704,1625,79,471,366,185646,Cret. Upr,WALL CREEK,,,,,,,
2520398,FDL OPERATING LLC,SALT CREEK,43.409430,-106.285560,2000,97,92,5,27,184,47661,Cret. Upr,WALL CREEK,,,,,,,
2520401,FDL OPERATING LLC,SALT CREEK,43.406803,-106.299611,2000,0,0,0,0,297,0,Cret. Upr,WALL CREEK,,,,,,,
2520409,FDL OPERATING LLC,SALT CREEK,43.397496,-106.306438,2000,2818,2641,177,1062,366,131518,Cret. Upr,WALL CREEK,,,,,,,
2520410,FDL OPERATING LLC,SALT CREEK,43.397302,-106.304952,2000,0,0,0,0,297,0,Cret. Upr,WALL CREEK,,,,,,,
2520417,FDL OPERATING LLC,SALT CREEK,43.400815,-106.291423,2000,1037,972,65,390,366,179874,Cret. Upr,WALL CREEK,,,,,,,
2520418,FDL OPERATING LLC,SALT CREEK,43.399024,-106.292312,2000,1405,1317,88,528,366,77525,Cret. Upr,WALL CREEK,,,,,,,
2520421,FDL OPERATING LLC,SALT CREEK,43.411560,-106.295130,2000,3252,3048,204,1224,366,258839,Cret. Upr,WALL CREEK,,,,,,,
2520446,FDL OPERATING LLC,SALT CREEK,43.395645,-106.309658,2000,1722,1722,0,0,366,431174,Penn,TENSLEEP,,,,,,,
2520451,FDL OPERATING LLC,SALT CREEK,43.402373,-106.309181,2000,3793,3793,0,0,366,1177247,Penn,TENSLEEP,,,,,,,
2520456,FDL OPERATING LLC,SALT CREEK,43.380182,-106.315559,2000,3146,2948,198,1187,366,259408,Cret. Upr,WALL CREEK-2,,,,,,,
2520458,FDL OPERATING LLC,SALT CREEK,43.385238,-106.318083,2000,1564,1466,98,590,366,73943,Cret. Upr,WALL CREEK-2,,,,,,,
2520465,FDL OPERATING LLC,SALT CREEK,43.409265,-106.306320,2000,2453,2299,154,922,366,378308,Cret. Upr,WALL CREEK,,,,,,,
2520467,FDL OPERATING LLC,SALT CREEK,43.398399,-106.315128,2000,1613,1515,98,587,366,265451,Cret. Upr,WALL CREEK-2,,,,,,,
2520470,FDL OPERATING LLC,SALT CREEK,43.394589,-106.317956,2000,1185,1110,75,447,366,186381,Cret. Upr,WALL CREEK-2,,,,,,,
2520471,FDL OPERATING LLC,SALT CREEK,43.393070,-106.315739,2000,1806,1693,113,679,366,348142,Cret. Upr,WALL CREEK-2,,,,,,,
2520474,FDL OPERATING LLC,SALT CREEK,43.410950,-106.317921,2000,79,74,5,31,153,0,Cret. Upr,WALL CREEK-2,,,,,,,
2520476,FDL OPERATING LLC,SALT CREEK,43.389286,-106.314748,2000,3443,3227,216,1295,366,200906,Cret. Upr,WALL CREEK-2,,,,,,,
2520479,FDL OPERATING LLC,SALT CREEK,43.404508,-106.316493,2000,2132,2002,130,778,366,137258,Cret. Upr,WALL CREEK-2,,,,,,,
2520480,FDL OPERATING LLC,SALT CREEK,43.436939,-106.310408,2000,3245,3048,197,1181,366,162250,Cret. Upr,WALL CREEK-2,,,,,,,
2520485,FDL OPERATING LLC,SALT CREEK,43.424082,-106.316391,2000,1709,1605,104,624,366,111835,Cret. Upr,WALL CREEK-2,,,,,,,
2520486,FDL OPERATING LLC,SALT CREEK,43.407123,-106.313083,2000,1997,1872,125,752,366,155016,Cret. Upr,WALL CREEK-2,,,,,,,
2520489,FDL OPERATING LLC,SALT CREEK,43.433046,-106.311783,2000,2426,2278,148,886,366,317578,Cret. Upr,WALL CREEK-2,,,,,,,
2520500,MATRIX PRODUCTION COMPANY,BURKE RANCH EAST,43.175171,-106.199747,2000,7,7,0,0,669,435,Cret. Lwr,DAKOTA,,,,,,,
2520500,MATRIX PRODUCTION COMPANY,BURKE RANCH EAST,43.175171,-106.199747,2000,466,466,0,0,747,1870,Cret. Upr,FRONTIER-2,,,,,,,
2520543,FDL OPERATING LLC,SALT CREEK,43.379430,-106.270650,2000,0,0,0,0,198,0,Cret. Upr,WALL CREEK,,,,,,,
2520543,FDL OPERATING LLC,SALT CREEK,43.379430,-106.270650,2000,0,0,0,0,990,0,Cret. Upr,WALL CREEK-2,,,,,,,
2520606,FDL OPERATING LLC,SALT CREEK,43.391194,-106.311434,2000,3629,3629,0,0,366,2222065,Penn,TENSLEEP,,,,,,,
2520641,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.832707,-106.887956,2000,2598,2173,425,2548,336,7252,Cret. Upr,CODY,42.1,,,,,,
2520645,FDL OPERATING LLC,SALT CREEK,43.378510,-106.265780,2000,6266,5730,536,3218,366,585922,Cret. Upr,WALL CREEK-2,,,,,,,
2520646,FDL OPERATING LLC,SALT CREEK,43.446915,-106.294030,2000,2325,2184,141,846,366,252402,Cret. Upr,WALL CREEK-2,,,,,,,
2520651,FDL OPERATING LLC,SALT CREEK,43.411987,-106.266186,2000,3178,3032,146,876,366,515185,Cret. Upr,WALL CREEK-2,,,,,,,
2520655,FDL OPERATING LLC,SALT CREEK,43.390730,-106.249510,2000,2461,2251,210,1257,366,528420,Cret. Upr,WALL CREEK-2,,,,,,,
2520657,FDL OPERATING LLC,SALT CREEK,43.388020,-106.249410,2000,1968,1800,168,1007,366,253192,Cret. Upr,WALL CREEK-2,,,,,,,
2520659,FDL OPERATING LLC,SALT CREEK,43.437109,-106.287046,2000,1900,1784,116,694,366,325706,Cret. Upr,WALL CREEK-2,,,,,,,
2520660,FDL OPERATING LLC,SALT CREEK,43.444363,-106.293634,2000,1770,1663,107,640,366,199401,Cret. Upr,WALL CREEK-2,,,,,,,
2520662,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.826332,-106.869692,2000,2519,1881,638,3830,345,5640,Cret. Upr,CODY,42.1,,,,,,
2520668,TEREX ENERGY CORPORATION,COLE CREEK,43.005134,-106.095338,2000,0,0,0,0,99,0,Cret. Lwr,DAKOTA,,,,,,,
2520674,FDL OPERATING LLC,SALT CREEK,43.404874,-106.311362,2000,0,0,0,0,297,0,Penn,TENSLEEP,,,,,,,
2520681,FDL OPERATING LLC,SALT CREEK,43.401443,-106.313759,2000,1661,1560,101,605,366,177257,Cret. Upr,WALL CREEK-2,,,,,,,
2520684,FDL OPERATING LLC,SALT CREEK,43.415915,-106.313436,2000,1405,1320,85,511,366,152784,Cret. Upr,WALL CREEK-2,,,,,,,
2520685,FDL OPERATING LLC,SALT CREEK,43.423623,-106.312548,2000,3012,2829,183,1096,366,557921,Cret. Upr,WALL CREEK-2,,,,,,,
2520686,FDL OPERATING LLC,SALT CREEK,43.417435,-106.316138,2000,1294,1215,79,474,366,393259,Cret. Upr,WALL CREEK-2,,,,,,,
2520692,WESCO OPERATING INC,BURKE RANCH EAST,43.167173,-106.233084,2000,7155,6993,162,974,392,77237,Cret. Lwr,DAKOTA,31.2,,,,,,
2520699,FOSSIL ENERGY INC,SALT CREEK WEST,43.393878,-106.377384,2000,47,47,0,0,184,110,UNKN,FISH TOOTH,3.0,,,,,,
2520703,FDL OPERATING LLC,SALT CREEK,43.388150,-106.245780,2000,2162,1979,183,1100,366,339131,Cret. Upr,WALL CREEK-2,,,,,,,
2520705,FDL OPERATING LLC,SALT CREEK,43.390333,-106.262645,2000,2154,1970,184,1102,366,216546,Cret. Upr,WALL CREEK-2,,,,,,,
2520707,FDL OPERATING LLC,SALT CREEK,43.390460,-106.255980,2000,3105,2840,265,1590,366,414571,Cret. Upr,WALL CREEK-2,,,,,,,
2520708,FDL OPERATING LLC,SALT CREEK,43.393034,-106.255184,2000,55,50,5,28,153,89029,Cret. Upr,WALL CREEK-2,,,,,,,
2520710,FDL OPERATING LLC,SALT CREEK,43.395476,-106.254408,2000,1883,1722,161,963,366,249278,Cret. Upr,WALL CREEK-2,,,,,,,
2520712,FDL OPERATING LLC,SALT CREEK,43.398107,-106.262789,2000,2759,2524,235,1408,366,261524,Cret. Upr,WALL CREEK-2,,,,,,,
2520713,FDL OPERATING LLC,SALT CREEK,43.397810,-106.265949,2000,3346,3060,286,1713,366,664971,Cret. Upr,WALL CREEK-2,,,,,,,
2520715,FDL OPERATING LLC,SALT CREEK,43.400007,-106.265921,2000,2934,2684,250,1499,366,348440,Cret. Upr,WALL CREEK-2,,,,,,,
2520716,FDL OPERATING LLC,SALT CREEK,43.400406,-106.254760,2000,2814,2575,239,1436,366,427458,Cret. Upr,WALL CREEK-2,,,,,,,
2520717,FDL OPERATING LLC,SALT CREEK,43.400190,-106.259614,2000,2444,2235,209,1252,366,299039,Cret. Upr,WALL CREEK-2,,,,,,,
2520722,FDL OPERATING LLC,SALT CREEK,43.417064,-106.259800,2000,2745,2620,125,751,366,367001,Cret. Upr,WALL CREEK-2,,,,,,,
2520723,FDL OPERATING LLC,SALT CREEK,43.429870,-106.273980,2000,2116,2019,97,582,366,363212,Cret. Upr,WALL CREEK-2,,,,,,,
2520727,FDL OPERATING LLC,SALT CREEK,43.437023,-106.290359,2000,2931,2753,178,1065,366,256866,Cret. Upr,WALL CREEK-2,,,,,,,
2520728,FDL OPERATING LLC,SALT CREEK,43.438092,-106.290247,2000,2739,2574,165,991,366,449198,Cret. Upr,WALL CREEK-2,,,,,,,
2520729,FDL OPERATING LLC,SALT CREEK,43.444321,-106.290449,2000,1743,1637,106,633,366,376051,Cret. Upr,WALL CREEK-2,,,,,,,
2520732,FDL OPERATING LLC,SALT CREEK,43.380700,-106.252370,2000,1868,1709,159,954,366,296899,Cret. Upr,WALL CREEK 1-2,,,,,,,
2520736,FOSSIL ENERGY INC,SALT CREEK WEST,43.395496,-106.375431,2000,16,16,0,0,5,0,UNKN,FISH TOOTH,,,,,,,
2520737,WESCO OPERATING INC,BURKE RANCH EAST,43.163841,-106.228543,2000,1563,1502,61,363,420,60379,Cret. Lwr,DAKOTA,28.3,,,,,,
2520739,FDL OPERATING LLC,SALT CREEK,43.383350,-106.245600,2000,1669,1526,143,856,366,236378,Cret. Upr,WALL CREEK-2,,,,,,,
2520740,FDL OPERATING LLC,SALT CREEK,43.381110,-106.248910,2000,1623,1485,138,830,366,294019,Cret. Upr,WALL CREEK-2,,,,,,,
2520741,FDL OPERATING LLC,SALT CREEK,43.383250,-106.249330,2000,1741,1592,149,891,366,290385,Cret. Upr,WALL CREEK-2,,,,,,,
2520746,FDL OPERATING LLC,SALT CREEK,43.446735,-106.290433,2000,2181,2048,133,798,366,347666,Cret. Upr,WALL CREEK-2,,,,,,,
2520749,FDL OPERATING LLC,SALT CREEK,43.436930,-106.276660,2000,2928,2794,134,803,366,486701,Cret. Upr,WALL CREEK-2,,,,,,,
2520751,FDL OPERATING LLC,SALT CREEK,43.397807,-106.254494,2000,2758,2522,236,1415,366,498101,Cret. Upr,WALL CREEK-2,,,,,,,
2520762,FDL OPERATING LLC,SALT CREEK,43.358146,-106.251092,2000,435,435,0,0,355,27793,Cret. Upr,WALL CREEK-2,12.0,,,,,,
2520763,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.835344,-106.894345,2000,3328,0,3328,19970,366,0,Cret. Upr,CODY,42.1,,,,,,
2520764,IRON CREEK PROPERTIES INC,IRON CREEK,42.754689,-106.634867,2000,56,56,0,0,313,3500,Cret. Lwr,MUDDY,,,,,,,
2520772,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.824598,-106.889327,2000,479,0,479,2872,366,0,Cret. Upr,CODY,42.1,,,,,,
2520786,CHACO ENERGY COMPANY,GRIEVE NORTH,42.811290,-107.119490,2000,1915,0,1915,11492,1031,0,Cret. Lwr,MUDDY,,,,,,,
2520787,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.820944,-106.863876,2000,559,0,559,3352,366,0,Cret. Upr,CODY,42.1,,,,,,
2520790,WESCO OPERATING INC,BURKE RANCH EAST,43.166711,-106.224181,2000,4309,4309,0,0,413,108146,Cret. Lwr,DAKOTA,28.3,,,,,,
2520797,CHACO ENERGY COMPANY,GRIEVE NORTH,42.806940,-107.113410,2000,79603,26338,53265,319590,353,0,Cret. Lwr,MUDDY,41.8,,,,,,
2520800,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.831713,-106.878759,2000,2471,0,2471,14824,366,0,Cret. Upr,CODY,42.1,,,,,,
2520808,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.832084,-106.898693,2000,1147,874,273,1640,352,0,Cret. Upr,CODY,42.1,,,,,,
2520813,CHACO ENERGY COMPANY,GRIEVE NORTH,42.814170,-107.113890,2000,19014,2293,16721,100324,328,0,Cret. Lwr,MUDDY,41.8,,,,,,
2520815,GRIFFITHS OIL LLC,SMOKY GAP,43.397637,-106.405661,2000,74,74,0,0,27,0,Cret. Upr,NIOBRARA,,,,,,,
2520816,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.821032,-106.874907,2000,3345,2754,591,3548,366,122,Cret. Upr,CODY,42.1,,,,,,
2520819,FDL OPERATING LLC,SALT CREEK,43.383060,-106.261770,2000,1680,1680,0,0,366,218631,Cret. Upr,WALL CREEK 1-2,12.5,,,,,,
2520826,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.828254,-106.894354,2000,2600,1642,958,5746,366,366,Cret. Upr,CODY,42.1,,,,,,
2520830,TIMBERLINE PRODUCTION COMPANY LLC,GRIEVE NORTH,42.798115,-107.103382,2000,1,1,0,0,397,0,Cret. Lwr,MUDDY,,,,,,,
2520831,SPEASFED NATURAL RESOURCES LLC,OIL MOUNTAIN,42.782365,-106.645097,2000,240,240,0,0,283,1273,Penn,TENSLEEP,13.5,,,,,,
2520836,WESCO OPERATING INC,BURKE RANCH EAST,43.163451,-106.218726,2000,0,0,0,0,99,0,Cret. Lwr,DAKOTA,,,,,,,
2520837,RICHARDSON OPERATING CO,HELLS HALF ACRE,43.017873,-107.115249,2000,1381,0,1381,8287,51,0,Cret. Upr,FRONTIER-4,,,,,,,
2520841,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.827961,-106.860451,2000,2442,1530,912,5473,366,184,Cret. Upr,CODY,42.1,,,,,,
2520875,FDL OPERATING LLC,SALT CREEK,43.399674,-106.269344,2000,3367,3079,288,1725,366,616214,Cret. Upr,WALL CREEK-2,,,,,,,
2520879,FDL OPERATING LLC,SALT CREEK,43.434858,-106.284106,2000,1916,1799,117,699,366,310519,Cret. Upr,WALL CREEK-2,,,,,,,
2520880,FDL OPERATING LLC,SALT CREEK,43.384799,-106.280226,2000,3854,3611,243,1455,366,519000,Cret. Upr,WALL CREEK-2,,,,,,,
2520882,FDL OPERATING LLC,SALT CREEK,43.374341,-106.270449,2000,970,887,83,497,366,170153,Cret. Upr,WALL CREEK 1-2,,,,,,,
2520886,FDL OPERATING LLC,SALT CREEK,43.410080,-106.255870,2000,2749,2623,126,754,366,380116,Cret. Upr,WALL CREEK-2,,,,,,,
2520887,FDL OPERATING LLC,SALT CREEK,43.392862,-106.266116,2000,2642,2417,225,1347,366,591511,Cret. Upr,WALL CREEK-2,,,,,,,
2520892,BEREN CORPORATION,EMERALD,43.183890,-106.943490,2000,2788,2788,0,0,331,148088,Penn,TENSLEEP,14.1,,,,,,
2520912,SYNERGY OFFSHORE LLC,POISON SPIDER WEST,42.831262,-106.859689,2000,624,0,624,3742,366,0,Cret. Upr,CODY,42.1,,,,,,
2520918,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.138462,-106.138198,2000,4217,4048,169,1013,361,10669,Cret. Lwr,DAKOTA,34.9,,,,,,
2520919,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.146191,-106.139321,2000,2525,2424,101,606,294,5475,Cret. Lwr,DAKOTA,29.2,,,,,,
2520923,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.138998,-106.143292,2000,921,884,37,221,135,42701,Cret. Lwr,DAKOTA,14.6,,,,,,
2520940,BEREN CORPORATION,EMERALD,43.187246,-106.943436,2000,4079,4079,0,0,360,169369,Penn,TENSLEEP,21.6,,,,,,
2520941,BEREN CORPORATION,EMERALD,43.181149,-106.944600,2000,2671,2671,0,0,361,190981,Penn,TENSLEEP,21.6,,,,,,
2520942,BEREN CORPORATION,EMERALD,43.183664,-106.948049,2000,179,179,0,0,47,19916,Penn,TENSLEEP,10.6,,,,,,
2520949,BEREN CORPORATION,EMERALD,43.183173,-106.952253,2000,92,92,0,0,30,1355,Penn,TENSLEEP,2.8,,,,,,
2520957,FDL OPERATING LLC,SALT CREEK,43.367225,-106.277388,2000,430,430,0,0,364,58288,Cret. Upr,WALL CREEK 1-2,12.3,,,,,,
2520958,FDL OPERATING LLC,SALT CREEK,43.359974,-106.273851,2000,381,381,0,0,335,14527,Cret. Upr,WALL CREEK-2,12.3,,,,,,
2520968,UNDERWOOD OIL & GAS,OKIE DRAW,43.168613,-107.008375,2000,324,324,0,0,109,17774,Penn,TENSLEEP,,,,,,,
2520970,B3T LLC,CASPER CREEK NORTH,43.124347,-106.623813,2000,993,993,0,0,360,4965,Penn,TENSLEEP,10.8,,,,,,
2520971,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.168256,-106.163577,2000,2047,2047,0,0,366,1800,Cret. Upr,FRONTIER,35.4,,,,,,
2520972,BEREN CORPORATION,EMERALD,43.181390,-106.955210,2000,1022,1022,0,0,355,31339,Penn,TENSLEEP,21.1,,,,,,
2520975,BEREN CORPORATION,EMERALD,43.182690,-106.954170,2000,5014,5014,0,0,312,245999,Penn,TENSLEEP,22.2,,,,,,
2520976,BEREN CORPORATION,EMERALD,43.186010,-106.946110,2000,153,153,0,0,30,8823,Penn,TENSLEEP,1.8,,,,,,
2520979,BEREN CORPORATION,EMERALD,43.181310,-106.950190,2000,1645,1645,0,0,302,98046,Penn,TENSLEEP,17.6,,,,,,
2520981,BEREN CORPORATION,EMERALD,43.181304,-106.947358,2000,1422,1422,0,0,343,98638,Penn,TENSLEEP,21.1,,,,,,
2520997,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.163600,-106.159770,2000,624,624,0,0,259,770,Cret. Upr,FRONTIER,32.4,,,,,,
2520998,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.170906,-106.159848,2000,1210,1210,0,0,270,1325,Cret. Upr,FRONTIER,35.6,,,,,,
2521021,RELIABLE OIL & GAS INC,SMOKY GAP,43.382780,-106.421460,2000,171,171,0,0,91,0,Cret. Upr,NIOBRARA,39.0,,,,,,
2521025,FDL OPERATING LLC,SALT CREEK,43.383985,-106.305245,2000,6164,5777,387,2324,366,348548,Cret. Upr,WALL CREEK 1-2,,,,,,,
2521026,FDL OPERATING LLC,SALT CREEK,43.387987,-106.301281,2000,1250,1172,78,469,366,91433,Cret. Upr,WALL CREEK,,,,,,,
2521028,FDL OPERATING LLC,SALT CREEK,43.385316,-106.300819,2000,1403,1314,89,533,366,163692,Cret. Upr,WALL CREEK,,,,,,,
2521030,FDL OPERATING LLC,SALT CREEK,43.395661,-106.307664,2000,542,542,0,0,366,362137,Penn,TENSLEEP,,,,,,,
2521031,FDL OPERATING LLC,SALT CREEK,43.427347,-106.297045,2000,17274,16224,1050,6302,366,1127053,Cret. Upr,WALL CREEK-2,,,,,,,
2521050,CITATION OIL & GAS CORPORATION,NOTCHES,43.199010,-107.034170,2000,10254,10254,0,0,360,1415456,Penn,TENSLEEP,21.1,,,,,,
2521054,MATRIX PRODUCTION COMPANY,SAGE SPRING CREEK,43.168159,-106.173635,2000,1522,1522,0,0,326,2492,Cret. Upr,FRONTIER-2,17.3,,,,,,
2521057,EVEREST OIL & GAS LLC,HORSE RANCH,43.115370,-106.565296,2000,1278,1278,0,0,366,234734,Penn,TENSLEEP,2.0,,,,,,
2521059,BEREN CORPORATION,EMERALD,43.180051,-106.948805,2000,2845,2845,0,0,346,220555,Penn,TENSLEEP,21.1,,,,,,
2521062,BEREN CORPORATION,EMERALD,43.184611,-106.949869,2000,525,525,0,0,257,15502,Penn,TENSLEEP,12.4,,,,,,
2521072,BLACK BEAR OIL CORPORATION,SAGE SPRING CREEK,43.174956,-106.164303,2000,1420,1420,0,0,278,1375,Cret. Upr,FRONTIER,35.4,,,,,,
2521080,EVEREST OIL & GAS LLC,HORSE RANCH,43.121279,-106.573478,2000,2435,2435,0,0,366,442929,Penn,TENSLEEP,2.0,,,,,,
2521081,EVEREST OIL & GAS LLC,HORSE RANCH,43.125455,-106.575688,2000,2310,2310,0,0,366,410796,Penn,TENSLEEP,2.0,,,,,,
2521085,ARNELL OIL COMPANY,POISON SPIDER,42.851810,-106.741790,2000,41,41,0,0,99,7410,Triassic,CROW MOUNTAIN,8.3,,,,,,
